#version,serial,flight,call,time,rssi,lqi,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,pyro,igniter_a,igniter_b,igniter_c,igniter_d,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop
6, 2363, 0,KQ4YGQ,    50.00, -32,   9,   -0.54, 101656.00,  -27.52,    4.65,   -0.04, 31.3, 0.00, 0.00, 3.77,   9.64,  -0.42,  -0.75, -29.73, -43.15,  -5.68,   1.80,   0.96,   0.60, 102.00, 3.77, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 2363, 0,KQ4YGQ,    50.78, -32,   8,   -0.54, 101654.00,  -27.35,    4.81,   -0.36, 31.3, 0.00, 0.00, 3.77,   9.80,  -0.69,   0.69,   1.28,   2.87,  -0.73,  -3.76,   0.99,   0.63,  97.00, 3.77, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 2363, 0,KQ4YGQ,    50.86, -32,   9,   -0.54, 101654.00,  -27.35,    4.81,   -0.36, 31.3, 0.00, 0.00, 3.77,   9.80,  -0.69,   0.69,   1.28,   2.87,  -0.73,  -3.76,   0.99,   0.63,  97.00, 3.77, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 2363, 0,KQ4YGQ,    51.00, -31,   7,   -0.54, 101654.00,  -27.35,    4.81,   -0.36, 31.3, 0.00, 0.00, 3.77,   9.80,  -0.69,   0.69,   1.28,   2.87,  -0.73,  -3.76,   0.99,   0.63,  97.00, 3.77, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 2363, 0,KQ4YGQ,    51.00, -31,   9,   -0.54, 101654.00,  -27.35,    4.81,   -0.36, 31.3, 0.00, 0.00, 3.77,   9.80,  -0.69,   0.69,   1.28,   2.87,  -0.73,  -3.76,   0.99,   0.63,  97.00, 3.77, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 2363, 0,KQ4YGQ,    51.78, -31,   8,   -0.54, 101661.00,  -27.93,    4.23,    0.05, 31.3, 0.00, 0.00, 3.77,   9.83,  -0.57,   0.68,   1.46,  -2.56,   0.67,  -3.76,   0.99,   0.67,  96.00, 3.77, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 2363, 0,KQ4YGQ,    51.86, -31,   9,   -0.54, 101661.00,  -27.93,    4.23,    0.05, 31.3, 0.00, 0.00, 3.78,   9.83,  -0.57,   0.68,   1.46,  -2.56,   0.67,  -3.76,   0.99,   0.67,  96.00, 3.77, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 2363, 0,KQ4YGQ,    51.99, -30,  10,   -0.54, 101661.00,  -27.93,    4.23,    0.05, 31.3, 0.00, 0.00, 3.78,   9.83,  -0.57,   0.68,   1.46,  -2.56,   0.67,  -3.76,   0.99,   0.67,  96.00, 3.77, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 2363, 0,KQ4YGQ,    51.99, -30,   9,   -0.54, 101661.00,  -27.93,    4.23,    0.05, 31.3, 0.00, 0.00, 3.78,   9.83,  -0.57,   0.68,   1.46,  -2.56,   0.67,  -3.76,   0.99,   0.67,  96.00, 3.77, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 2363, 0,KQ4YGQ,    52.83, -31,   7,   -0.54, 101666.00,  -28.35,    3.82,    0.60, 31.3, 0.00, 0.00, 3.78,   9.90,  -0.66,   1.33,   0.49,  -4.15,   0.98,  -3.76,   0.94,   0.69,  95.00, 3.77, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 2363, 0,KQ4YGQ,    52.91, -31,   8,   -0.54, 101666.00,  -28.35,    3.82,    0.60, 31.3, 0.00, 0.00, 3.77,   9.90,  -0.66,   1.33,   0.49,  -4.15,   0.98,  -3.76,   0.94,   0.69,  95.00, 3.78, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 2363, 0,KQ4YGQ,    52.99, -30,   8,   -0.54, 101666.00,  -28.35,    3.82,    0.60, 31.3, 0.00, 0.00, 3.77,   9.90,  -0.66,   1.33,   0.49,  -4.15,   0.98,  -3.76,   0.94,   0.69,  95.00, 3.78, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 2363, 0,KQ4YGQ,    52.99, -30,   8,   -0.54, 101666.00,  -28.35,    3.82,    0.60, 31.3, 0.00, 0.00, 3.77,   9.90,  -0.66,   1.33,   0.49,  -4.15,   0.98,  -3.76,   0.94,   0.69,  95.00, 3.78, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 2363, 0,KQ4YGQ,    52.99, -31,   8,   -0.54, 101666.00,  -28.35,    3.82,    0.60, 31.3, 0.00, 0.00, 3.77,   9.90,  -0.66,   1.33,   0.49,  -4.15,   0.98,  -3.76,   0.94,   0.69,  95.00, 3.78, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 2363, 0,KQ4YGQ,    53.83, -30,   7,   -0.54, 101645.00,  -26.60,    5.56,   -0.18, 31.3, 0.00, 0.00, 3.77,   9.82,  -0.76,   0.95,   2.87,  -8.79,  -7.08,  -3.76,   0.92,   0.72,  95.00, 3.78, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 2363, 0,KQ4YGQ,    53.91, -30,   8,   -0.54, 101645.00,  -26.60,    5.56,   -0.18, 31.3, 0.00, 0.00, 3.77,   9.82,  -0.76,   0.95,   2.87,  -8.79,  -7.08,  -3.76,   0.92,   0.72,  95.00, 3.94, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 2363, 0,KQ4YGQ,    53.99, -24,   7,   -0.54, 101645.00,  -26.60,    5.56,   -0.18, 31.3, 0.00, 0.00, 3.77,   9.82,  -0.76,   0.95,   2.87,  -8.79,  -7.08,  -3.76,   0.92,   0.72,  95.00, 3.94, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 2363, 0,KQ4YGQ,    53.99, -24,  10,   -0.54, 101645.00,  -26.60,    5.56,   -0.18, 31.3, 0.00, 0.00, 3.77,   9.82,  -0.76,   0.95,   2.87,  -8.79,  -7.08,  -3.76,   0.92,   0.72,  95.00, 3.94, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 2363, 0,KQ4YGQ,    54.96, -24,   6,   -0.54, 101658.00,  -27.68,    4.48,    0.06, 31.3, 0.00, 0.00, 3.77,   9.85,  -0.46,  -0.03,   1.16, -17.27,   4.76,   1.70,   0.83,   0.77,  97.00, 3.94, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 2363, 0,KQ4YGQ,    55.04, -24,  12,   -0.54, 101658.00,  -27.68,    4.48,    0.06, 31.3, 0.00, 0.00, 3.77,   9.85,  -0.46,  -0.03,   1.16, -17.27,   4.76,   1.70,   0.83,   0.77,  97.00, 3.76, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 2363, 0,KQ4YGQ,    55.99, -24,   8,   -0.54, 101658.00,  -27.68,    4.48,    0.06, 31.3, 0.00, 0.00, 3.77,   9.85,  -0.46,  -0.03,   1.16, -17.27,   4.76,   1.70,   0.83,   0.77,  97.00, 3.76, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 2363, 0,KQ4YGQ,    55.99, -24,   9,   -0.54, 101658.00,  -27.68,    4.48,    0.06, 31.3, 0.00, 0.00, 3.77,   9.85,  -0.46,  -0.03,   1.16, -17.27,   4.76,   1.70,   0.83,   0.77,  97.00, 3.76, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 2363, 0,KQ4YGQ,    56.60, -24,   9,   -0.54, 101650.00,  -27.02,    5.15,   -0.37, 31.3, 0.00, 0.00, 3.77,  10.07,  -0.48,   0.07,   1.10,  -5.98,   0.24,   1.74,   0.85,   0.77,  94.00, 3.76, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 2363, 0,KQ4YGQ,    56.68, -24,   8,   -0.54, 101650.00,  -27.02,    5.15,   -0.37, 31.3, 0.00, 0.00, 3.78,  10.07,  -0.48,   0.07,   1.10,  -5.98,   0.24,   1.74,   0.85,   0.77,  94.00, 3.77, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 2363, 0,KQ4YGQ,    57.00, -25,  11,   -0.54, 101650.00,  -27.02,    5.15,   -0.37, 31.3, 0.00, 0.00, 3.78,  10.07,  -0.48,   0.07,   1.10,  -5.98,   0.24,   1.74,   0.85,   0.77,  94.00, 3.77, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 2363, 0,KQ4YGQ,    57.00, -25,   9,   -0.54, 101650.00,  -27.02,    5.15,   -0.37, 31.3, 0.00, 0.00, 3.78,  10.07,  -0.48,   0.07,   1.10,  -5.98,   0.24,   1.74,   0.85,   0.77,  94.00, 3.77, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 2363, 0,KQ4YGQ,    57.60, -25,   9,   -0.54, 101664.00,  -28.18,    3.98,    0.20, 31.4, 0.00, 0.00, 3.78,   9.90,  -0.57,   0.48,   0.55,   6.35,  -0.73,   1.82,   0.88,   0.79,  90.00, 3.77, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 2363, 0,KQ4YGQ,    57.68, -25,   8,   -0.54, 101664.00,  -28.18,    3.98,    0.20, 31.4, 0.00, 0.00, 3.77,   9.90,  -0.57,   0.48,   0.55,   6.35,  -0.73,   1.82,   0.88,   0.79,  90.00, 3.77, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 2363, 0,KQ4YGQ,    57.99, -25,   8,   -0.54, 101664.00,  -28.18,    3.98,    0.20, 31.4, 0.00, 0.00, 3.77,   9.90,  -0.57,   0.48,   0.55,   6.35,  -0.73,   1.82,   0.88,   0.79,  90.00, 3.77, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 2363, 0,KQ4YGQ,    57.99, -25,  10,   -0.54, 101664.00,  -28.18,    3.98,    0.20, 31.4, 0.00, 0.00, 3.77,   9.90,  -0.57,   0.48,   0.55,   6.35,  -0.73,   1.82,   0.88,   0.79,  90.00, 3.77, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 2363, 0,KQ4YGQ,    58.65, -25,   8,   -0.54, 101653.00,  -27.27,    4.90,    0.16, 31.4, 0.00, 0.00, 3.77,   9.82,  -0.60,   0.78,   1.59,  -0.06,  -0.49,   1.79,   0.79,   0.82,  87.00, 3.77, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 2363, 0,KQ4YGQ,    58.73, -25,   9,   -0.54, 101653.00,  -27.27,    4.90,    0.16, 31.4, 0.00, 0.00, 3.78,   9.82,  -0.60,   0.78,   1.59,  -0.06,  -0.49,   1.79,   0.79,   0.82,  87.00, 3.76, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 2363, 0,KQ4YGQ,    59.00, -25,   9,   -0.54, 101653.00,  -27.27,    4.90,    0.16, 31.4, 0.00, 0.00, 3.78,   9.82,  -0.60,   0.78,   1.59,  -0.06,  -0.49,   1.79,   0.79,   0.82,  87.00, 3.76, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 2363, 0,KQ4YGQ,    59.00, -25,   8,   -0.54, 101653.00,  -27.27,    4.90,    0.16, 31.4, 0.00, 0.00, 3.78,   9.82,  -0.60,   0.78,   1.59,  -0.06,  -0.49,   1.79,   0.79,   0.82,  87.00, 3.76, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 2363, 0,KQ4YGQ,    59.00, -25,  10,   -0.54, 101653.00,  -27.27,    4.90,    0.16, 31.4, 0.00, 0.00, 3.78,   9.82,  -0.60,   0.78,   1.59,  -0.06,  -0.49,   1.79,   0.79,   0.82,  87.00, 3.76, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 2363, 0,KQ4YGQ,    59.65, -25,   8,   -0.54, 101654.00,  -27.35,    4.81,   -0.13, 31.4, 0.00, 0.00, 3.78,   9.90,  -0.58,   1.17,   1.22,  -4.76,   0.98,   1.80,   0.80,   0.83,  85.00, 3.76, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 2363, 0,KQ4YGQ,    59.73, -25,   8,   -0.54, 101654.00,  -27.35,    4.81,   -0.13, 31.4, 0.00, 0.00, 3.77,   9.90,  -0.58,   1.17,   1.22,  -4.76,   0.98,   1.80,   0.80,   0.83,  85.00, 3.77, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 2363, 0,KQ4YGQ,    60.99, -36,   9,   -0.54, 101654.00,  -27.35,    4.81,   -0.13, 31.4, 0.00, 0.00, 3.77,   9.90,  -0.58,   1.17,   1.22,  -4.76,   0.98,   1.80,   0.80,   0.83,  85.00, 3.77, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 2363, 0,KQ4YGQ,    60.99, -37,   7,   -0.54, 101654.00,  -27.35,    4.81,   -0.13, 31.4, 0.00, 0.00, 3.77,   9.90,  -0.58,   1.17,   1.22,  -4.76,   0.98,   1.80,   0.80,   0.83,  85.00, 3.77, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 2363, 0,KQ4YGQ,    61.78, -36,   8,   -0.54, 101657.00,  -27.60,    4.57,    0.38, 31.4, 0.00, 0.00, 3.77,   9.87,  -1.10,  -0.29,   1.34, -38.76,   3.54,   1.64,   0.83,   0.57,  89.00, 3.77, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 2363, 0,KQ4YGQ,    61.86, -36,   9,   -0.54, 101657.00,  -27.60,    4.57,    0.38, 31.4, 0.00, 0.00, 3.77,   9.87,  -1.10,  -0.29,   1.34, -38.76,   3.54,   1.64,   0.83,   0.57,  89.00, 3.78, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 2363, 0,KQ4YGQ,    61.99, -26,   8,   -0.54, 101657.00,  -27.60,    4.57,    0.38, 31.4, 0.00, 0.00, 3.77,   9.87,  -1.10,  -0.29,   1.34, -38.76,   3.54,   1.64,   0.83,   0.57,  89.00, 3.78, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 2363, 0,KQ4YGQ,    61.99, -28,   9,   -0.54, 101657.00,  -27.60,    4.57,    0.38, 31.4, 0.00, 0.00, 3.77,   9.87,  -1.10,  -0.29,   1.34, -38.76,   3.54,   1.64,   0.83,   0.57,  89.00, 3.78, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 2363, 0,KQ4YGQ,    62.91, -25,  10,   -0.54, 101657.00,  -27.60,    4.57,    0.38, 31.4, 0.00, 0.00, 3.78,   9.87,  -1.10,  -0.29,   1.34, -38.76,   3.54,   1.64,   0.83,   0.57,  89.00, 3.95, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 2363, 0,KQ4YGQ,    62.99, -31,   7,   -0.54, 101657.00,  -27.60,    4.57,    0.38, 31.4, 0.00, 0.00, 3.78,   9.87,  -1.10,  -0.29,   1.34, -38.76,   3.54,   1.64,   0.83,   0.57,  89.00, 3.95, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 2363, 0,KQ4YGQ,    62.99, -31,   8,   -0.54, 101657.00,  -27.60,    4.57,    0.38, 31.4, 0.00, 0.00, 3.78,   9.87,  -1.10,  -0.29,   1.34, -38.76,   3.54,   1.64,   0.83,   0.57,  89.00, 3.95, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 2363, 0,KQ4YGQ,    63.83, -31,  12,   -0.00, 101648.00,  -26.85,    5.31,    0.23, 31.4, 0.00, 0.00, 3.78,  10.40,   2.35,  -1.32, -64.70,  54.51,   3.11,   0.20,  -0.08,   0.32, 100.00, 3.95, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 2363, 0,KQ4YGQ,    63.91, -31,   8,   -0.00, 101648.00,  -26.85,    5.31,    0.23, 31.4, 0.00, 0.00, 3.77,  10.40,   2.35,  -1.32, -64.70,  54.51,   3.11,   0.20,  -0.08,   0.32, 100.00, 3.78, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 2363, 0,KQ4YGQ,    64.99, -30,  10,   -0.00, 101648.00,  -26.85,    5.31,    0.23, 31.4, 0.00, 0.00, 3.77,  10.40,   2.35,  -1.32, -64.70,  54.51,   3.11,   0.20,  -0.08,   0.32, 100.00, 3.78, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 2363, 0,KQ4YGQ,    64.99, -30,   8,   -0.00, 101648.00,  -26.85,    5.31,    0.23, 31.4, 0.00, 0.00, 3.77,  10.40,   2.35,  -1.32, -64.70,  54.51,   3.11,   0.20,  -0.08,   0.32, 100.00, 3.78, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 2363, 0,KQ4YGQ,    64.99, -30,   7,   -0.00, 101648.00,  -26.85,    5.31,    0.23, 31.4, 0.00, 0.00, 3.77,  10.40,   2.35,  -1.32, -64.70,  54.51,   3.11,   0.20,  -0.08,   0.32, 100.00, 3.78, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 2363, 0,KQ4YGQ,    65.39, -29,   8,   -1.09, 101643.00,  -26.44,    5.73,   -0.14, 31.4, 0.00, 0.00, 3.77,   9.45,  -1.15,  -3.11,   1.22,  -2.87,   0.12,   0.18,  -0.11,   0.33,  96.00, 3.78, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 2363, 0,KQ4YGQ,    65.47, -29,   8,   -1.09, 101643.00,  -26.44,    5.73,   -0.14, 31.4, 0.00, 0.00, 3.77,   9.45,  -1.15,  -3.11,   1.22,  -2.87,   0.12,   0.18,  -0.11,   0.33,  96.00, 3.77, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 2363, 0,KQ4YGQ,    65.99, -29,   8,   -1.09, 101643.00,  -26.44,    5.73,   -0.14, 31.4, 0.00, 0.00, 3.77,   9.45,  -1.15,  -3.11,   1.22,  -2.87,   0.12,   0.18,  -0.11,   0.33,  96.00, 3.77, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 2363, 0,KQ4YGQ,    65.99, -29,   8,   -1.09, 101643.00,  -26.44,    5.73,   -0.14, 31.4, 0.00, 0.00, 3.77,   9.45,  -1.15,  -3.11,   1.22,  -2.87,   0.12,   0.18,  -0.11,   0.33,  96.00, 3.77, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 2363, 0,KQ4YGQ,    66.68, -30,   7,   -1.09, 101643.00,  -26.44,    5.73,   -0.14, 31.4, 0.00, 0.00, 3.78,   9.45,  -1.15,  -3.11,   1.22,  -2.87,   0.12,   0.18,  -0.11,   0.33,  96.00, 3.78, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
