acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,time_elapsed,rocket_state,rssi,signal_to_noise
-609,-318,803,-7000,490,-8120,510,6,-30,11
-594,-298,785,3430,-11550,2310,512,6,-29,11
-433,-160,880,700,-36050,5320,516,6,-27,11
-86,-278,864,-29190,114800,-27860,518,6,-26,10
-17,-238,1057,7420,-131460,34370,520,6,-25,11
-666,-398,513,-6370,93730,-11970,522,6,-24,12
655,-193,664,-12110,36680,-28000,524,6,-26,11
-699,-414,990,-1120,63210,-13020,526,6,-29,11
-425,-257,939,23240,-67480,490,528,6,-28,11
-152,33,1076,26110,4620,23660,532,6,-29,11
-145,67,1011,-6300,2380,-2170,534,6,-28,10
-229,69,989,770,-1400,-490,536,6,-28,10
-229,69,989,770,-1470,-490,537,6,-28,10
-228,68,988,840,-1470,-490,538,6,-28,11
-228,68,990,770,-1470,-490,539,6,-29,11
-229,67,1002,700,-1610,-560,540,6,-29,11
-226,68,992,700,-1610,-490,541,6,-29,11
-229,68,987,770,-1470,-490,543,6,-29,11
-229,69,988,770,-1470,-420,544,6,-28,11
-229,70,989,770,-1470,-490,545,6,-28,10
-232,70,987,770,-1400,-420,546,6,-27,11
-228,67,988,770,-1400,-490,547,6,-26,11
-229,69,988,770,-1540,-420,548,6,-27,11
-227,66,988,840,-1400,-490,549,6,-28,11
-227,68,988,770,-1470,-560,550,6,-28,11
-227,69,988,770,-1540,-490,551,6,-28,11
-231,70,987,700,-1400,-490,552,6,-27,11
-228,69,988,840,-1540,-420,553,6,-27,11
-228,67,986,980,-1750,-420,554,6,-28,11
-228,69,989,840,-1540,-490,555,6,-27,11
-230,70,988,630,-1330,-490,556,6,-27,11
-230,69,987,630,-1330,-490,557,6,-27,11
-228,69,988,700,-1470,-490,558,6,-27,11
-228,71,987,770,-1540,-490,559,6,-27,11
-229,70,989,840,-1540,-490,560,6,-28,10
-228,70,989,630,-1400,-490,561,6,-27,11
-228,70,988,770,-1470,-490,562,6,-27,11
-228,69,988,770,-1400,-490,563,6,-27,11
-229,68,988,770,-1400,-490,564,6,-28,11
-227,69,988,770,-1470,-490,565,6,-28,11
-228,69,988,700,-1470,-490,566,6,-28,10
-229,69,988,770,-1540,-490,567,6,-28,10
-229,70,989,770,-1470,-490,568,6,-28,11
-228,69,988,840,-1540,-490,569,6,-27,11
