acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,time_elapsed,rocket_state,rssi,signal_to_noise
-91,129,1005,770,-1470,-490,7214,1,-58,11.0
-90,130,1006,700,-1400,-560,7215,1,-58,11.0
-90,128,1006,630,-1470,-490,7216,1,-57,12.0
-91,129,1006,700,-1470,-420,7217,1,-57,12.0
-91,129,1005,770,-1470,-420,7218,1,-58,11.0
-90,129,1006,700,-1470,-490,7219,1,-58,11.0
-90,129,1005,840,-1470,-420,7220,1,-59,11.0
-91,129,1006,770,-1470,-560,7221,1,-60,10.0
-90,129,1005,770,-1470,-420,7222,1,-59,11.0
-91,129,1005,700,-1400,-490,7223,1,-59,11.0
-91,129,1006,770,-1470,-490,7224,1,-59,11.0
-91,129,1006,700,-1400,-490,7225,1,-58,11.0
-92,129,1004,700,-1400,-420,7226,1,-58,11.0
-91,129,1005,770,-1470,-490,7227,1,-58,11.0
-90,129,1006,840,-1400,-490,7228,1,-60,12.0
-91,129,1006,770,-1400,-490,7229,1,-60,11.0
-91,129,1005,630,-1470,-490,7230,1,-61,11.0
-91,129,1006,770,-1400,-420,7231,1,-63,11.0
-91,127,1006,770,-1540,-420,7232,1,-64,11.0
-90,129,1005,770,-1470,-420,7233,1,-64,11.0
-91,129,1005,770,-1540,-490,7234,1,-63,11.0
-90,128,1005,700,-1470,-490,7235,1,-63,11.0
-91,128,1006,770,-1470,-490,7236,1,-64,11.0
-90,129,1006,770,-1400,-490,7237,1,-65,11.0
-89,128,1005,700,-1470,-420,7238,1,-64,11.0
-91,129,1006,700,-1470,-560,7239,1,-64,11.0
-91,129,1006,770,-1470,-490,7240,1,-63,10.0
-91,129,1007,700,-1470,-490,7241,1,-61,11.0
-92,129,1006,770,-1540,-490,7242,1,-62,11.0
-91,128,1006,700,-1470,-490,7243,1,-61,11.0
-90,129,1006,770,-1470,-490,7244,1,-63,11.0
-90,129,1006,700,-1400,-490,7245,1,-64,11.0
-91,128,1006,700,-1470,-490,7246,1,-62,11.0
-92,129,1005,770,-1470,-560,7247,1,-63,11.0
-90,129,1005,770,-1470,-490,7248,1,-63,11.0
-90,129,1006,700,-1470,-490,7249,1,-63,11.0
-90,129,1005,700,-1400,-420,7250,1,-63,11.0
-91,129,1006,700,-1400,-490,7251,1,-63,10.0
-90,129,1005,700,-1470,-560,7252,1,-63,11.0
-91,128,1006,630,-1540,-490,7253,1,-61,11.0
-90,128,1006,770,-1470,-490,7254,1,-62,11.0
-92,129,1005,770,-1540,-420,7255,1,-63,12.0
-90,129,1005,700,-1470,-490,7256,1,-63,11.0
-91,128,1005,770,-1400,-490,7257,1,-63,11.0
-91,128,1006,840,-1470,-490,7258,1,-64,11.0
-90,128,1006,770,-1400,-560,7259,1,-62,11.0
-91,128,1005,700,-1470,-560,7260,1,-63,11.0
-90,129,1006,700,-1470,-490,7261,1,-63,11.0
-90,129,1006,770,-1470,-490,7262,1,-63,11.0
-91,129,1005,700,-1470,-560,7263,1,-61,11.0
-92,129,1006,700,-1470,-420,7264,1,-61,11.0
-91,128,1006,700,-1470,-420,7265,1,-60,11.0
-91,128,1007,770,-1470,-490,7266,1,-60,11.0
-90,128,1006,700,-1470,-490,7267,1,-62,11.0
-92,129,1006,770,-1400,-420,7268,1,-62,11.0
-91,129,1005,700,-1470,-420,7269,1,-62,11.0
-90,128,1006,700,-1540,-560,7270,1,-62,11.0
-91,128,1005,700,-1470,-560,7271,1,-62,11.0
-91,129,1006,700,-1400,-490,7272,1,-62,11.0
-91,129,1006,770,-1470,-560,7273,1,-62,11.0
-91,129,1005,770,-1470,-490,7274,1,-62,11.0
-91,129,1006,700,-1470,-490,7275,1,-61,11.0
-91,128,1006,770,-1470,-420,7276,1,-60,11.0
-90,129,1006,700,-1540,-420,7277,1,-58,11.0
-92,128,1007,770,-1470,-490,7278,1,-58,11.0
-90,129,1006,770,-1470,-490,7279,1,-58,11.0
-91,129,1006,840,-1470,-490,7280,1,-58,11.0
-90,128,1006,700,-1400,-490,7281,1,-58,11.0
-91,129,1005,700,-1400,-490,7282,1,-59,10.0
-91,129,1006,770,-1400,-560,7283,1,-62,11.0
-92,128,1005,700,-1470,-490,7284,1,-64,11.0
-90,128,1006,770,-1400,-490,7285,1,-65,11.0
-91,128,1006,700,-1470,-490,7286,1,-67,11.0
-91,129,1005,700,-1540,-490,7287,1,-65,11.0
-90,129,1005,700,-1470,-420,7288,1,-65,11.0
-90,130,1007,700,-1470,-560,7289,1,-66,10.0
-91,129,1006,770,-1400,-490,7290,1,-64,11.0
-91,129,1006,840,-1400,-560,7291,1,-66,11.0
-91,128,1004,840,-1470,-490,7292,1,-67,11.0
-91,129,1005,770,-1400,-490,7293,1,-66,11.0
-91,129,1006,700,-1540,-490,7294,1,-66,11.0
-91,128,1007,700,-1470,-420,7295,1,-66,10.0
-90,128,1006,700,-1540,-490,7296,1,-67,11.0
-91,128,1006,770,-1470,-420,7297,1,-61,10.0
-91,129,1005,770,-1540,-490,7298,1,-58,11.0
-92,128,1006,700,-1470,-490,7299,1,-58,11.0
-91,129,1004,700,-1470,-420,7300,1,-59,11.0
-90,129,1006,770,-1470,-490,7301,1,-58,11.0
-91,130,1005,700,-1470,-420,7302,1,-59,11.0
-87,128,1007,910,-1260,-420,7303,1,-60,10.0
-93,128,1004,840,-1260,-560,7304,1,-59,11.0
-91,129,1005,630,-1540,-420,7305,1,-60,11.0
-90,129,1007,770,-1400,-490,7306,1,-61,11.0
-91,129,1006,700,-1470,-490,7307,1,-61,10.0
-92,128,1005,700,-1400,-490,7308,1,-62,11.0
-91,128,1005,840,-1400,-490,7309,1,-61,11.0
-91,129,1004,700,-1470,-420,7310,1,-60,11.0
-91,129,1007,560,-1470,-490,7311,1,-61,11.0
-90,128,1007,630,-1540,-420,7312,1,-61,11.0
-92,129,1005,770,-1540,-490,7313,1,-64,10.0
-90,129,1006,700,-1470,-420,7314,1,-66,11.0
-91,129,1006,770,-1470,-490,7315,1,-64,11.0
-91,130,1007,770,-1400,-420,7316,1,-61,10.0
-91,129,1006,770,-1470,-490,7317,1,-59,11.0
-92,129,1006,840,-1400,-420,7318,1,-59,10.0
-91,129,1005,700,-1470,-560,7319,1,-59,11.0
-91,129,1004,770,-1470,-490,7320,1,-59,11.0
-92,129,1006,630,-1540,-490,7321,1,-60,11.0
-91,128,1005,700,-1400,-490,7322,1,-60,11.0
-90,128,1006,700,-1470,-490,7323,1,-63,11.0
-90,128,1005,700,-1330,-490,7324,1,-63,10.0
-90,129,1006,840,-1470,-490,7325,1,-62,11.0
-91,128,1006,700,-1400,-490,7326,1,-62,11.0
-91,129,1003,700,-1470,-490,7327,1,-62,11.0
-91,129,1006,840,-1330,-490,7328,1,-61,11.0
-89,127,1006,700,-1540,-490,7329,1,-60,11.0
-91,128,1007,770,-1400,-490,7330,1,-60,11.0
-92,128,1006,770,-1610,-490,7331,1,-61,11.0
-91,129,1007,770,-1540,-560,7332,1,-61,11.0
-91,129,1006,700,-1470,-490,7333,1,-62,11.0
-89,128,1006,700,-1470,-560,7334,1,-63,11.0
-92,129,1007,770,-1470,-490,7335,1,-61,11.0
-90,129,1005,770,-1400,-490,7336,1,-63,11.0
-91,128,1009,630,-1400,-490,7337,1,-61,11.0
-92,129,1005,840,-1400,-490,7338,1,-60,11.0
-92,129,1004,770,-1540,-420,7339,1,-60,11.0
-91,128,1008,770,-1470,-420,7340,1,-60,10.0
-90,128,1006,700,-1540,-490,7341,1,-61,11.0
-91,128,1007,770,-1470,-490,7342,1,-61,11.0
-88,128,1006,700,-1540,-490,7343,1,-60,11.0
-89,128,1006,700,-1470,-490,7344,1,-60,10.0
-90,130,1004,770,-1400,-420,7345,1,-59,11.0
-91,129,1005,630,-1610,-490,7346,1,-61,11.0
-91,129,1005,840,-1330,-560,7347,1,-61,11.0
-91,128,1004,770,-1470,-490,7348,1,-60,11.0
-90,129,1005,770,-1540,-490,7349,1,-60,11.0
-89,130,1006,770,-1540,-490,7350,1,-60,11.0
-90,129,1006,770,-1540,-490,7351,1,-60,12.0
-91,129,1006,700,-1470,-420,7352,1,-59,11.0
-91,129,1007,770,-1470,-490,7353,1,-60,11.0
-89,129,1007,770,-1400,-420,7354,1,-59,11.0
-90,129,1006,910,-1470,-490,7355,1,-59,11.0
-91,129,1005,700,-1610,-420,7356,1,-60,11.0
-90,129,1007,770,-1400,-490,7357,1,-59,11.0
-91,129,1005,770,-1470,-490,7358,1,-59,11.0
-90,129,1006,770,-1470,-490,7359,1,-59,11.0
-91,128,1007,770,-1330,-490,7360,1,-59,11.0
-90,128,1005,770,-1470,-560,7361,1,-58,11.0
-90,129,1007,700,-1470,-490,7362,1,-58,11.0
-90,129,1006,700,-1470,-490,7363,1,-57,11.0
-91,129,1005,700,-1470,-420,7364,1,-57,11.0
-92,128,1005,770,-1400,-490,7365,1,-59,11.0
-90,129,1006,700,-1470,-490,7366,1,-59,11.0
-91,129,1006,770,-1470,-490,7367,1,-59,11.0
-91,129,1006,840,-1470,-490,7368,1,-58,11.0
-90,128,1006,700,-1400,-490,7369,1,-60,11.0
-90,129,1006,770,-1470,-560,7370,1,-61,11.0
-92,129,1005,700,-1470,-560,7371,1,-59,11.0
-91,129,1007,700,-1470,-420,7372,1,-60,11.0
-92,130,1006,700,-1470,-490,7373,1,-60,10.0
-92,129,1004,840,-1330,-420,7374,1,-61,11.0
-91,128,1005,630,-1540,-420,7375,1,-59,11.0
-91,129,1005,770,-1470,-420,7376,1,-60,11.0
-93,130,1001,700,-1610,-490,7377,1,-58,11.0
-89,127,1008,770,-1330,-490,7378,1,-58,11.0
-90,129,1005,700,-1470,-490,7379,1,-57,11.0
-90,128,1007,910,-1260,-630,7380,1,-58,11.0
-91,129,1006,700,-1400,-490,7381,1,-58,11.0
-91,129,1006,770,-1400,-420,7382,1,-58,11.0
-91,128,1006,700,-1540,-490,7383,1,-57,11.0
-91,129,1006,700,-1470,-420,7384,1,-59,11.0
-89,127,1006,770,-1470,-420,7385,1,-57,12.0
-91,129,1006,770,-1540,-490,7386,1,-59,11.0
-92,128,1006,840,-1470,-490,7387,1,-57,11.0
-90,129,1006,770,-1470,-490,7388,1,-60,11.0
-89,128,1006,770,-1470,-490,7389,1,-61,11.0
-91,130,1006,770,-1470,-490,7390,1,-59,11.0
-91,129,1006,700,-1470,-490,7391,1,-58,11.0
-90,128,1006,630,-1610,-560,7392,1,-58,11.0
-93,128,1002,770,-1260,-420,7393,1,-59,11.0
-89,129,1007,770,-1470,-490,7394,1,-59,11.0
-91,128,1004,770,-1400,-490,7395,1,-59,11.0
-91,129,1005,770,-1470,-420,7396,1,-59,11.0
-91,129,1005,700,-1470,-490,7397,1,-58,11.0
-90,129,1006,700,-1540,-490,7398,1,-59,11.0
-91,129,1005,770,-1400,-560,7399,1,-58,11.0
-91,129,1006,700,-1470,-420,7400,1,-59,11.0
-90,129,1006,770,-1400,-490,7401,1,-58,11.0
-91,128,1005,770,-1400,-490,7402,1,-58,11.0
-91,129,1005,770,-1400,-420,7403,1,-59,11.0
-91,129,1005,700,-1470,-490,7404,1,-59,11.0
-91,128,1006,700,-1470,-420,7405,1,-59,11.0
-91,129,1006,700,-1470,-490,7406,1,-59,11.0
-90,128,1006,770,-1470,-490,7407,1,-58,11.0
-91,128,1006,770,-1470,-490,7408,1,-58,11.0
-90,129,1006,700,-1470,-490,7409,1,-57,11.0
-92,128,1006,700,-1400,-560,7410,1,-61,11.0
-91,129,1006,630,-1470,-490,7411,1,-65,11.0
-90,129,1006,700,-1470,-490,7412,1,-63,11.0
