acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,time_elapsed,rocket_state,rssi,signal_to_noise
-5,30,1020,490,-1540,-840,18863,1,-51,11.0
-1,12,1019,1470,-2590,-840,18864,1,-49,11.0
-10,26,1018,-280,-630,-1680,18865,1,-55,11.0
-45,-58,1017,-3850,-4970,109340,18866,1,-53,11.0
23,-49,1021,3220,-2310,-7000,18867,1,-52,12.0
-27,-16,1020,700,-420,-4760,18868,1,-56,11.0
-1,-35,1020,420,-1820,350,18869,1,-53,11.0
-12,-40,1020,700,-1470,-420,18870,1,-54,10.0
-16,-33,1020,560,-1610,-490,18871,1,-46,11.0
-15,-49,1019,1820,-980,-420,18872,1,-53,11.0
-8,-35,1019,1260,-1260,-420,18873,1,-51,11.0
5,-46,1019,420,-1890,-1050,18874,1,-51,10.0
-17,11,1021,2450,-1050,-350,18875,1,-57,11.0
4,-48,1019,1190,-1610,-420,18876,1,-49,10.0
25,-67,1019,2380,-1540,-280,18877,1,-57,11.0
28,-41,1020,140,-2380,-210,18878,1,-55,11.0
46,-65,1018,700,-1960,2450,18879,1,-69,10.0
27,-76,1019,140,-1960,-1400,18880,1,-62,11.0
35,-62,1018,1260,-1820,910,18881,1,-58,11.0
14,-70,1017,-420,-2450,-630,18882,1,-55,10.0
38,-145,1013,3150,-910,70,18883,1,-56,11.0
17,-36,1021,-630,-1890,-910,18884,1,-57,11.0
45,-102,1019,840,-2520,-2940,18885,1,-56,10.0
-9,-55,1016,-1890,-1540,-5810,18886,1,-58,9.0
32,-55,1017,1820,-980,-630,18887,1,-53,10.0
30,-71,1018,1050,-3010,11060,18888,1,-54,11.0
38,-34,1020,1890,-1120,-630,18889,1,-57,12.0
27,-45,1018,-1610,-2380,2660,18890,1,-52,11.0
30,-39,1018,770,-1890,3500,18891,1,-48,11.0
44,-55,1020,2030,70,-1610,18892,1,-51,11.0
50,-62,1020,350,-770,6020,18893,1,-52,11.0
1,-29,1019,70,-2660,19250,18894,1,-53,11.0
6,-31,1021,420,-1890,-6370,18895,1,-51,11.0
14,-68,1019,420,-2170,700,18896,1,-60,11.0
16,-41,1018,630,-1820,980,18897,1,-60,11.0
28,-40,1019,980,-1610,-490,18898,1,-54,11.0
23,-6,1021,-280,-1470,-12250,18899,1,-53,11.0
54,-58,1018,1190,-770,-840,18900,1,-54,11.0
56,-55,1018,1540,-1960,-210,18901,1,-65,11.0
24,-40,1018,1400,-1680,-140,18902,1,-53,11.0
34,-17,1021,140,-1120,-1190,18903,1,-50,10.0
49,-21,1021,700,-1120,-980,18904,1,-50,10.0
26,-31,1019,1540,-2870,70,18905,1,-47,11.0
11,-23,1019,-420,280,-1820,18906,1,-47,10.0
47,-7,1019,1750,-2240,2310,18907,1,-51,10.0
51,-15,1019,-420,-2240,-9170,18908,1,-49,10.0
73,-29,1018,1890,-1260,5460,18909,1,-52,10.0
37,-85,1014,630,2870,36750,18910,1,-63,10.0
-12,-16,1020,-1050,-2030,6860,18911,1,-54,10.0
-6,-4,1021,770,-1820,-420,18912,1,-50,11.0
-10,9,1021,1400,-1120,-420,18913,1,-56,9.0
-6,-10,1021,140,-2030,-420,18914,1,-56,11.0
-7,3,1021,770,-1540,-350,18915,1,-62,11.0
-4,0,1019,630,-1540,-420,18916,1,-56,10.0
14,12,1020,1330,-2170,-350,18917,1,-62,11.0
-23,12,1019,-210,-1540,140,18918,1,-61,11.0
-34,2,1020,-70,-1120,-630,18919,1,-58,11.0
-20,-5,1020,1330,-1820,-980,18920,1,-52,11.0
-43,13,1018,1260,-2170,-560,18921,1,-55,10.0
-32,5,1019,1050,-1260,-420,18922,1,-55,11.0
-48,9,1018,630,-630,-420,18923,1,-56,11.0
-29,14,1021,630,-1610,-490,18924,1,-52,11.0
-34,3,1019,910,-1890,-280,18925,1,-56,11.0
-59,17,1019,630,-1120,-560,18926,1,-49,11.0
-26,-2,1019,700,-2170,-420,18927,1,-59,11.0
-26,-14,1020,840,-1750,-420,18928,1,-49,11.0
-23,-14,1021,1540,-350,-420,18929,1,-47,10.0
0,32,1020,1540,-3080,-840,18930,1,-44,11.0
-54,126,1035,15190,8610,12390,18931,1,-58,11.0
-141,239,966,10570,-2170,-39970,18932,1,-66,11.0
-148,543,934,2940,1050,-1610,18933,1,-52,10.0
-169,227,961,-5670,-17220,35070,18934,1,-55,10.0
-87,197,997,2310,700,-2870,18935,1,-54,11.0
-85,226,992,1820,-1470,-840,18936,1,-54,11.0
-99,206,985,-350,-490,-2030,18937,1,-66,11.0
-51,403,897,14910,-25690,-36190,18938,1,-45,11.0
40,332,986,-4270,6440,-26670,18939,1,-47,10.0
-2,643,761,3780,3780,17570,18940,1,-46,11.0
274,819,441,12250,-490,9520,18941,1,-48,11.0
510,864,287,5670,-1820,30450,18942,1,-39,11.0
441,870,122,2800,11270,45990,18943,1,-48,11.0
369,810,-31,8540,-2940,-16170,18944,1,-39,11.0
367,834,28,-1120,3640,-61740,18945,1,-40,11.0
247,919,36,-2240,9030,19180,18946,1,-43,11.0
279,997,82,6720,-1750,-6510,18947,1,-45,11.0
112,980,43,3080,-1330,9590,18948,1,-39,11.0
69,968,54,700,-4130,-4760,18949,1,-41,11.0
36,1003,42,1890,-2030,-11130,18950,1,-36,11.0
70,995,38,-1120,-490,-1190,18951,1,-35,12.0
85,996,51,1120,-1610,420,18952,1,-37,10.0
131,991,66,140,-1470,490,18953,1,-38,11.0
130,956,60,770,-140,-630,18954,1,-33,11.0
127,979,49,2520,-1260,1400,18955,1,-35,11.0
79,966,41,1890,-560,-2310,18956,1,-33,11.0
85,988,58,840,-840,-1610,18957,1,-38,11.0
52,985,56,630,-1820,-910,18958,1,-34,11.0
54,982,45,840,-840,-420,18959,1,-35,11.0
72,986,51,840,-1540,-700,18960,1,-33,11.0
35,958,51,420,-1750,-3010,18961,1,-35,11.0
-1,925,30,1260,-280,8470,18962,1,-35,11.0
-25,987,67,-2870,-2450,-4900,18963,1,-34,11.0
92,1075,137,-13160,2240,-18480,18964,1,-36,11.0
10,959,311,-4690,-3360,-3710,18965,1,-35,11.0
74,886,404,11620,-3010,17010,18966,1,-42,11.0
197,1023,61,490,-9310,-20440,18967,1,-40,11.0
952,304,1,8330,-1540,13370,18968,1,-41,11.0
961,159,7,-2170,-70,420,18969,1,-62,10.0
968,175,30,2520,420,-12110,18970,1,-47,10.0
1020,145,18,1680,-1260,-630,18971,1,-54,11.0
992,135,3,210,-2170,1890,18972,1,-67,10.0
983,122,21,210,-1400,490,18973,1,-54,11.0
990,125,11,910,-1540,-1330,18974,1,-52,11.0
988,100,-16,-3640,-6720,15470,18975,1,-48,10.0
805,228,48,-7770,7280,12390,18976,1,-40,11.0
882,409,134,-20650,4340,19670,18977,1,-57,11.0
903,428,230,-17220,-6580,-630,18978,1,-46,11.0
775,433,350,-630,14350,-2800,18979,1,-53,11.0
811,479,465,11130,-24080,-5670,18981,1,-34,11.0
814,446,409,7420,-840,-6300,18982,1,-38,11.0
867,375,360,-12670,-2800,6300,18983,1,-41,10.0
567,550,550,-7630,6790,-5390,18984,1,-50,11.0
539,214,852,-21910,-14560,-32200,18985,1,-39,11.0
615,340,760,-7910,-8190,-5250,18986,1,-43,11.0
648,248,434,-5250,1330,-56700,18987,1,-48,11.0
827,425,362,-1400,-1470,-95130,18988,1,-42,11.0
391,745,350,12180,280,-22050,18989,1,-40,11.0
-120,915,309,-350,-2870,13160,18990,1,-46,11.0
134,567,817,-8190,6020,24290,18991,1,-37,11.0
212,597,814,1540,4130,-46970,18993,1,-38,10.0
137,610,795,280,490,7350,18994,1,-33,11.0
114,587,812,280,-1120,-1680,18995,1,-34,11.0
79,584,787,7210,490,-14910,18996,1,-35,10.0
584,592,815,6440,-13650,84560,18997,1,-32,11.0
687,251,716,1050,-980,8120,18998,1,-33,10.0
599,255,779,-2380,140,-700,18999,1,-32,11.0
525,295,807,3570,-980,-280,19000,1,-31,11.0
395,2,949,-12040,-5670,-6930,19001,1,-34,11.0
-23,191,1011,-5250,6300,5740,19002,1,-33,11.0
-457,797,628,3990,-3290,-12530,19003,1,-32,11.0
-333,779,550,-1540,-910,-12110,19004,1,-32,11.0
-366,687,652,-3710,3010,-3850,19005,1,-31,11.0
-404,772,477,9590,12740,-12180,19006,1,-30,11.0
-419,841,311,-4760,2800,-29260,19007,1,-36,11.0
-498,514,558,10220,-27510,-12530,19008,1,-29,10.0
-155,538,785,-12600,43960,74550,19009,1,-27,10.0
-128,864,481,10430,-770,14000,19010,1,-36,11.0
111,990,266,5880,-6090,9520,19011,1,-42,11.0
272,1007,67,9520,-3990,-20300,19012,1,-59,11.0
296,938,26,-1470,-7700,9590,19013,1,-43,11.0
248,994,0,280,-630,-18340,19014,1,-37,11.0
269,943,-8,140,-420,3500,19015,1,-36,11.0
345,942,54,7490,6510,-5880,19016,1,-40,11.0
361,912,-3,7980,9450,8190,19017,1,-37,10.0
501,880,-13,1750,7280,-24290,19018,1,-48,11.0
526,827,-36,770,-910,-33320,19019,1,-42,11.0
503,848,-30,-6020,-5810,-16380,19020,1,-40,11.0
521,837,-30,-140,-7700,-12670,19021,1,-45,11.0
600,725,8,-2730,-6860,-14630,19022,1,-46,10.0
681,766,15,490,-1120,-5390,19023,1,-49,11.0
683,729,22,490,-1540,980,19024,1,-49,11.0
704,705,22,910,-980,1330,19025,1,-53,11.0
673,714,25,1260,-1190,350,19026,1,-54,11.0
335,879,-8,-15330,-33040,-16030,19027,1,-48,10.0
-216,951,184,-490,-1960,6790,19028,1,-54,10.0
77,1036,159,-6720,-2800,7210,19029,1,-36,11.0
40,955,201,1680,-1050,3570,19030,1,-35,10.0
318,912,141,1750,-3220,-2940,19031,1,-36,11.0
201,973,128,840,-23310,27510,19032,1,-54,10.0
-14,1029,179,4760,4060,36260,19033,1,-46,11.0
-49,999,-114,-9240,-3780,-7840,19034,1,-40,11.0
202,939,-20,560,-1400,78190,19035,1,-39,11.0
199,958,51,840,5040,-21910,19036,1,-38,11.0
274,896,160,-11760,4480,-24290,19037,1,-39,12.0
304,896,155,2100,10080,7350,19038,1,-35,10.0
177,942,283,-5880,-5040,3850,19039,1,-33,11.0
168,906,427,4270,4970,4340,19040,1,-38,11.0
239,908,331,700,-2030,-5390,19041,1,-42,11.0
179,919,308,2520,3010,-980,19042,1,-38,11.0
162,939,269,1680,-6860,-5950,19043,1,-40,11.0
174,947,200,3640,-4130,1610,19044,1,-43,11.0
191,988,201,140,-280,10150,19045,1,-38,10.0
175,945,177,280,-840,-2310,19046,1,-40,11.0
167,922,160,-350,-3080,-1120,19047,1,-40,11.0
184,952,212,70,-1260,1610,19048,1,-43,11.0
180,952,228,-1610,-1050,-140,19049,1,-43,11.0
60,931,138,-630,-700,9310,19050,1,-34,11.0
69,1013,153,-6020,-2730,-2030,19051,1,-41,11.0
136,962,156,3710,-4130,5460,19052,1,-41,10.0
84,955,194,350,-2800,-1400,19053,1,-42,11.0
128,946,293,-1260,-4340,1190,19054,1,-56,10.0
202,974,24,7140,-4900,1260,19055,1,-53,11.0
91,997,-34,2240,0,420,19056,1,-59,11.0
179,970,65,-560,-2380,7000,19057,1,-46,10.0
109,990,116,-7070,-9800,-2940,19058,1,-54,11.0
225,878,432,3990,-1890,27860,19059,1,-49,11.0
158,860,533,-5880,-3290,3360,19060,1,-48,11.0
196,960,320,6300,-840,-37870,19061,1,-46,11.0
192,989,408,-2940,-14770,-14420,19062,1,-43,11.0
188,1032,243,7490,770,-13510,19063,1,-41,11.0
73,940,320,-910,5040,20440,19064,1,-42,11.0
96,866,462,1750,-2380,-3780,19065,1,-41,10.0
862,492,386,-1050,-4130,131600,19066,1,-52,11.0
927,87,359,1470,-1960,-420,19067,1,-42,10.0
951,84,322,1120,-2450,700,19068,1,-41,11.0
-123,940,259,6440,-140,-147910,19069,1,-41,12.0
-975,88,223,-1330,-3990,-42350,19070,1,-40,11.0
-368,1093,422,280,210,63140,19071,1,-37,11.0
971,-225,257,-3220,-1330,-2940,19072,1,-37,11.0
925,-338,236,3710,-2240,-350,19073,1,-47,11.0
1012,-128,282,-4410,1120,-13510,19074,1,-48,11.0
911,-269,287,3640,-1820,-6370,19075,1,-48,11.0
962,238,231,-350,-2730,4690,19076,1,-42,10.0
977,61,250,-1610,-5040,-1260,19077,1,-43,11.0
861,-87,513,5040,29890,-840,19078,1,-39,11.0
449,-114,928,1050,-5180,5880,19079,1,-34,11.0
912,-271,299,-1330,-770,-30240,19080,1,-38,11.0
975,-244,188,7350,-4620,-2940,19081,1,-35,11.0
984,-208,157,-2310,-2450,-15680,19082,1,-30,11.0
928,-118,118,-1610,-3570,6300,19083,1,-32,11.0
998,-160,39,-420,560,-140,19084,1,-29,11.0
974,-66,182,20300,4200,-7280,19085,1,-46,11.0
869,-186,125,-2940,-11060,-50750,19086,1,-55,10.0
904,-91,190,3010,-2590,35980,19087,1,-35,11.0
994,118,126,1050,-6580,8050,19088,1,-33,11.0
1025,50,20,-770,-280,-6300,19089,1,-31,11.0
1013,-35,-41,8960,-3570,1890,19090,1,-36,11.0
958,-9,150,-6650,5950,-7210,19091,1,-35,11.0
968,-17,165,6160,-6930,0,19092,1,-28,10.0
1003,69,-99,-2590,-2170,15890,19093,1,-33,10.0
1078,-50,-49,13020,-5670,-6090,19094,1,-31,11.0
1027,190,-59,41090,17150,420,19095,1,-36,11.0
989,-14,-22,26180,-12530,-8750,19096,1,-40,11.0
903,66,-190,560,2800,-7560,19097,1,-55,10.0
949,236,209,1540,10920,-5320,19098,1,-45,10.0
1022,154,180,-2240,-1680,14700,19099,1,-68,10.0
951,175,5,20160,-1120,-1120,19100,1,-52,11.0
957,220,-13,4830,-2170,-3990,19101,1,-54,10.0
964,215,-29,-980,-3780,4130,19102,1,-53,10.0
981,190,-68,7140,630,-5670,19103,1,-54,11.0
1195,263,-203,5670,-9240,4970,8,1,-51,11.0
988,211,-50,3780,910,-7280,10,1,-48,10.0
765,149,4,4900,3220,-29260,11,1,-45,11.0
809,174,-75,5600,840,-12390,12,1,-67,10.0
897,319,-46,-1260,-910,-22680,13,1,-52,11.0
916,461,90,4970,1750,2590,14,1,-50,11.0
706,184,73,13230,1540,43680,15,1,-46,11.0
1100,378,-144,0,5110,3010,16,1,-47,11.0
999,190,-6,1190,-6510,10290,17,1,-48,11.0
923,347,-150,6370,280,-3990,18,1,-43,11.0
950,318,-87,-770,-2030,-210,19,1,-34,11.0
934,311,-100,700,-5250,-8960,20,1,-32,11.0
956,327,-141,-4060,-1610,-1750,21,1,-30,11.0
